zip;city;state;county;lat;lng;population
85295;Gilbert;AZ;Maricopa;33.30639;-111.73804;56744
85296;Gilbert;AZ;Maricopa;33.33554;-111.74006;53076
85297;Gilbert;AZ;Maricopa;33.27843;-111.73638;37475
85298;Gilbert;AZ;Maricopa;33.23983;-111.72819;44114
85301;Glendale;AZ;Maricopa;33.53219;-112.17817;68178
85302;Glendale;AZ;Maricopa;33.56777;-112.17819;40612
85303;Glendale;AZ;Maricopa;33.53398;-112.22084;33663
85304;Glendale;AZ;Maricopa;33.59566;-112.17815;29861
85308;Glendale;AZ;Maricopa;33.66029;-112.18486;65095
85323;Avondale;AZ;Maricopa;33.41888;-112.32615;47043
85326;Buckeye;AZ;Maricopa;33.23735;-112.58538;75359
85331;Cave Creek;AZ;Maricopa;33.88685;-111.94276;31968
85335;El Mirage;AZ;Maricopa;33.58721;-112.32836;36088
85338;Goodyear;AZ;Maricopa;33.37252;-112.40826;67451
85339;Laveen;AZ;Maricopa;33.23985;-112.14322;54641
85340;Litchfield Park;AZ;Maricopa;33.5179;-112.42361;40919
85345;Peoria;AZ;Maricopa;33.57215;-112.24838;60918
85349;San Luis;AZ;Yuma;32.47983;-114.69647;31316
85351;Sun City;AZ;Maricopa;33.60638;-112.28213;27592
85353;Tolleson;AZ;Maricopa;33.41721;-112.27283;49120
85364;Yuma;AZ;Yuma;32.70469;-114.65664;72960
85365;Yuma;AZ;Yuma;33.07067;-114.13801;54775
85374;Surprise;AZ;Maricopa;33.64449;-112.395;41420
85375;Sun City West;AZ;Maricopa;33.6716;-112.3565;27680
85379;Surprise;AZ;Maricopa;33.60207;-112.3736;51035
85381;Peoria;AZ;Maricopa;33.60957;-112.23175;27650
85382;Peoria;AZ;Maricopa;33.65548;-112.24771;43729
85383;Peoria;AZ;Maricopa;33.80297;-112.31734;74390
85388;Surprise;AZ;Maricopa;33.60743;-112.43413;35369
85392;Avondale;AZ;Maricopa;33.47713;-112.30981;39079
85395;Goodyear;AZ;Maricopa;33.48208;-112.40518;40414
85396;Buckeye;AZ;Maricopa;33.5376;-112.64635;42181
85614;Green Valley;AZ;Pima;31.81241;-110.92972;25381
85629;Sahuarita;AZ;Pima;31.91413;-111.01334;31668
85635;Sierra Vista;AZ;Cochise;31.55322;-110.17304;34193
85641;Vail;AZ;Pima;32.02125;-110.64617;34752
85704;Tucson;AZ;Pima;32.33885;-110.98483;35210
85705;Tucson;AZ;Pima;32.27119;-110.99172;54700
85706;Tucson;AZ;Pima;32.14783;-110.93541;54236
85710;Tucson;AZ;Pima;32.21439;-110.82365;56125
85711;Tucson;AZ;Pima;32.21504;-110.88348;42558
85712;Tucson;AZ;Pima;32.25229;-110.88636;31571
85713;Tucson;AZ;Pima;32.19525;-111.0151;46439
85716;Tucson;AZ;Pima;32.24222;-110.92351;32976
85718;Tucson;AZ;Pima;32.31078;-110.91819;28125
85719;Tucson;AZ;Pima;32.2462;-110.94876;51833
85730;Tucson;AZ;Pima;32.19064;-110.72976;39399
85741;Tucson;AZ;Pima;32.3364;-111.04077;33679
85742;Tucson;AZ;Pima;32.3898;-111.05113;31613
85743;Tucson;AZ;Pima;32.30501;-111.18548;31300
85745;Tucson;AZ;Pima;32.25014;-111.06253;36999
85746;Tucson;AZ;Pima;32.06964;-111.09047;42835
85747;Tucson;AZ;Pima;32.09318;-110.7723;27753
85756;Tucson;AZ;Pima;32.07034;-110.90625;37700
86001;Flagstaff;AZ;Coconino;35.35119;-111.75607;37312
86004;Flagstaff;AZ;Coconino;35.37546;-111.37515;36394
86301;Prescott;AZ;Yavapai;34.59452;-112.42454;27076
86314;Prescott Valley;AZ;Yavapai;34.59823;-112.33079;40317
86401;Kingman;AZ;Mohave;35.11024;-113.70423;30124
86406;Lake Havasu City;AZ;Mohave;34.42269;-114.12418;25067
86409;Kingman;AZ;Mohave;35.46429;-114.03245;30365
86442;Bullhead City;AZ;Mohave;35.09139;-114.57731;34735
87031;Los Lunas;NM;Valencia;34.78007;-106.72649;47514
87105;Albuquerque;NM;Bernalillo;34.99512;-106.68644;54367
87106;Albuquerque;NM;Bernalillo;35.00818;-106.61185;26953
87107;Albuquerque;NM;Bernalillo;35.13747;-106.64363;27566
87108;Albuquerque;NM;Bernalillo;35.07235;-106.57835;36331
87109;Albuquerque;NM;Bernalillo;35.15285;-106.57543;39324
87110;Albuquerque;NM;Bernalillo;35.10812;-106.57816;39685
87111;Albuquerque;NM;Bernalillo;35.13824;-106.51589;57085
87112;Albuquerque;NM;Bernalillo;35.10093;-106.51622;44250
87114;Albuquerque;NM;Bernalillo;35.19718;-106.68216;70117
87120;Albuquerque;NM;Bernalillo;35.14097;-106.76522;66097
87121;Albuquerque;NM;Bernalillo;35.01031;-106.87816;75510
87123;Albuquerque;NM;Bernalillo;35.06206;-106.46991;42252
87124;Rio Rancho;NM;Sandoval;35.27144;-106.79627;58499
87144;Rio Rancho;NM;Sandoval;35.33074;-106.71248;51837
87401;Farmington;NM;San Juan;36.73824;-108.18377;45229
87505;Santa Fe;NM;Santa Fe;35.62307;-105.86891;32092
87507;Santa Fe;NM;Santa Fe;35.621;-106.11061;51386
88001;Las Cruces;NM;Do?a Ana;32.29026;-106.75318;37690
88005;Las Cruces;NM;Do?a Ana;32.22757;-106.99027;27509
88007;Las Cruces;NM;Do?a Ana;32.37103;-106.9984;26254
88011;Las Cruces;NM;Do?a Ana;32.39533;-106.58519;33064
88012;Las Cruces;NM;Do?a Ana;32.58898;-106.77135;33158
88101;Clovis;NM;Curry;34.50114;-103.26616;44846
88201;Roswell;NM;Chaves;33.66517;-104.48932;27524
88203;Roswell;NM;Chaves;33.22169;-104.43904;28753
88220;Carlsbad;NM;Eddy;32.31421;-104.41732;39828
88240;Hobbs;NM;Lea;32.67285;-103.43454;41557
88310;Alamogordo;NM;Otero;32.71809;-106.07231;36983
89002;Henderson;NV;Clark;35.99846;-114.96181;37664
89011;Henderson;NV;Clark;36.0848;-114.9651;37538
89012;Henderson;NV;Clark;36.01192;-115.04314;38339
89014;Henderson;NV;Clark;36.06153;-115.0577;42439
89015;Henderson;NV;Clark;36.03887;-114.9282;44704
89030;North Las Vegas;NV;Clark;36.21235;-115.12313;51341
89031;North Las Vegas;NV;Clark;36.25846;-115.17075;77305
89032;North Las Vegas;NV;Clark;36.22239;-115.17358;49473
89044;Henderson;NV;Clark;35.93986;-115.05632;30818
89048;Pahrump;NV;Nye;36.16452;-115.98833;26486
89052;Henderson;NV;Clark;35.97988;-115.10788;60888
89074;Henderson;NV;Clark;36.03639;-115.08113;52388
89081;North Las Vegas;NV;Clark;36.2586;-115.10703;41408
89084;North Las Vegas;NV;Clark;36.29749;-115.1569;39759
89101;Las Vegas;NV;Clark;36.17279;-115.12234;42739
89102;Las Vegas;NV;Clark;36.1453;-115.18662;36825
89103;Las Vegas;NV;Clark;36.11236;-115.21215;49041
89104;Las Vegas;NV;Clark;36.15118;-115.10932;39937
89106;Las Vegas;NV;Clark;36.18207;-115.16253;27565
89107;Las Vegas;NV;Clark;36.17049;-115.209;37063
89108;Las Vegas;NV;Clark;36.20508;-115.2237;72814
89110;Las Vegas;NV;Clark;36.17367;-115.05549;69107
89113;Las Vegas;NV;Clark;36.06017;-115.26236;38094
89115;Las Vegas;NV;Clark;36.25374;-115.04285;67542
89117;Las Vegas;NV;Clark;36.14267;-115.28001;58082
89119;Las Vegas;NV;Clark;36.08452;-115.14606;50196
89121;Las Vegas;NV;Clark;36.12141;-115.09135;68406
89122;Las Vegas;NV;Clark;36.10399;-115.03783;53724
89123;Las Vegas;NV;Clark;36.0352;-115.14908;58205
89128;Las Vegas;NV;Clark;36.19678;-115.26439;40040
89129;Las Vegas;NV;Clark;36.23325;-115.29025;53435
89130;Las Vegas;NV;Clark;36.25348;-115.22671;36603
89131;Las Vegas;NV;Clark;36.3064;-115.24256;50731
89135;Las Vegas;NV;Clark;36.09531;-115.37163;32524
89138;Las Vegas;NV;Clark;36.20212;-115.36499;26947
89139;Las Vegas;NV;Clark;36.03429;-115.21117;45410
89141;Las Vegas;NV;Clark;35.98813;-115.2074;43469
89142;Las Vegas;NV;Clark;36.14812;-115.031;35179
89145;Las Vegas;NV;Clark;36.16748;-115.27618;26891
89147;Las Vegas;NV;Clark;36.11289;-115.27985;55969
89148;Las Vegas;NV;Clark;36.06337;-115.29676;64426
89149;Las Vegas;NV;Clark;36.2708;-115.29462;45202
89156;Las Vegas;NV;Clark;36.15906;-114.98176;30052
89166;Las Vegas;NV;Clark;36.33733;-115.4686;32118
89178;Las Vegas;NV;Clark;35.98783;-115.29541;44165
89183;Las Vegas;NV;Clark;35.99619;-115.15799;42996
89406;Fallon;NV;Churchill;39.46614;-118.27364;25739
89431;Sparks;NV;Washoe;39.53865;-119.75005;39833
89434;Sparks;NV;Storey;39.54019;-119.53318;27990
89436;Sparks;NV;Washoe;39.61086;-119.69854;49544
89502;Reno;NV;Washoe;39.49383;-119.74701;46691
89503;Reno;NV;Washoe;39.54112;-119.83991;30249
89506;Reno;NV;Washoe;39.70084;-119.82646;47046
89509;Reno;NV;Washoe;39.49637;-119.8273;35632
89511;Reno;NV;Washoe;39.40747;-119.88822;30956
89512;Reno;NV;Washoe;39.55322;-119.80074;28030
89521;Reno;NV;Washoe;39.37215;-119.67611;41859
89523;Reno;NV;Washoe;39.52387;-119.91309;37130
89701;Carson City;NV;Carson City;39.13944;-119.72087;28766
89801;Elko;NV;Elko;41.18096;-115.76076;26480
96701;Aiea;HI;Honolulu;21.40368;-157.89875;39200
96706;Ewa Beach;HI;Honolulu;21.34033;-158.01704;83692
96707;Kapolei;HI;Honolulu;21.36455;-158.08141;48807
96720;Hilo;HI;Hawaii;19.67022;-155.21718;52979
96732;Kahului;HI;Maui;20.87593;-156.46092;27444
96734;Kailua;HI;Honolulu;21.39002;-157.75387;50670
96740;Kailua Kona;HI;Hawaii;19.74422;-155.89951;39338
96744;Kaneohe;HI;Honolulu;21.4427;-157.83328;57620
96753;Kihei;HI;Maui;20.7317;-156.43606;28003
96782;Pearl City;HI;Honolulu;21.43471;-157.94694;37475
96786;Wahiawa;HI;Honolulu;21.53733;-158.02331;40658
96789;Mililani;HI;Honolulu;21.47823;-157.97264;54278
96792;Waianae;HI;Honolulu;21.46311;-158.16418;49618
96793;Wailuku;HI;Maui;20.88998;-156.53215;32739
96797;Waipahu;HI;Honolulu;21.40734;-158.01658;72435
96813;Honolulu;HI;Honolulu;21.31628;-157.84359;26766
96815;Honolulu;HI;Honolulu;21.27375;-157.82108;27530
96816;Honolulu;HI;Honolulu;21.29379;-157.79009;50883
96817;Honolulu;HI;Honolulu;21.34016;-157.83749;55492
96818;Honolulu;HI;Honolulu;21.34637;-157.93704;54822
96819;Honolulu;HI;Honolulu;21.34968;-157.87527;50345
96822;Honolulu;HI;Honolulu;21.32046;-157.81037;43747
96825;Honolulu;HI;Honolulu;21.29575;-157.69234;30913
96826;Honolulu;HI;Honolulu;21.29171;-157.82698;29174
97003;Beaverton;OR;Washington;45.50372;-122.86482;27811
97005;Beaverton;OR;Washington;45.49144;-122.80397;28311
97006;Beaverton;OR;Washington;45.52598;-122.85591;46463
97007;Beaverton;OR;Washington;45.44282;-122.87112;47895
97008;Beaverton;OR;Washington;45.46044;-122.80252;28611
97030;Gresham;OR;Multnomah;45.50896;-122.43135;37708
97035;Lake Oswego;OR;Clackamas;45.41291;-122.72616;25911
97045;Oregon City;OR;Clackamas;45.32834;-122.53058;57526
97062;Tualatin;OR;Washington;45.36821;-122.76169;28930
97068;West Linn;OR;Clackamas;45.35195;-122.66876;30161
97070;Wilsonville;OR;Clackamas;45.308;-122.77059;26902
97071;Woodburn;OR;Marion;45.13588;-122.82344;33123
97078;Beaverton;OR;Washington;45.47628;-122.89088;25662
97080;Gresham;OR;Multnomah;45.47848;-122.39001;48411
97086;Happy Valley;OR;Clackamas;45.44531;-122.52793;34567
97116;Forest Grove;OR;Washington;45.59054;-123.18876;29800
97123;Hillsboro;OR;Washington;45.44353;-122.98048;48410
97124;Hillsboro;OR;Washington;45.57088;-122.94584;54357
97128;Mcminnville;OR;Yamhill;45.19814;-123.25812;38664
97132;Newberg;OR;Yamhill;45.32272;-122.98854;32486
97140;Sherwood;OR;Washington;45.35359;-122.86339;27933
97202;Portland;OR;Multnomah;45.48232;-122.64365;43533
97203;Portland;OR;Multnomah;45.60764;-122.74923;33116
97206;Portland;OR;Multnomah;45.48173;-122.5988;49890
97211;Portland;OR;Multnomah;45.58174;-122.63548;33769
97212;Portland;OR;Multnomah;45.54428;-122.64322;28042
97213;Portland;OR;Multnomah;45.53776;-122.59957;31408
97214;Portland;OR;Multnomah;45.51395;-122.64424;27714
97217;Portland;OR;Multnomah;45.59686;-122.69717;35169
97219;Portland;OR;Multnomah;45.45413;-122.69972;42430
97220;Portland;OR;Multnomah;45.55107;-122.55915;27202
97222;Portland;OR;Clackamas;45.44114;-122.61682;36398
97223;Portland;OR;Washington;45.44023;-122.77838;50527
97224;Portland;OR;Washington;45.40568;-122.7958;36569
97225;Portland;OR;Washington;45.502;-122.76994;25869
97229;Portland;OR;Washington;45.55032;-122.81026;76106
97230;Portland;OR;Multnomah;45.5582;-122.506;43553
97233;Portland;OR;Multnomah;45.51391;-122.49887;36236
97236;Portland;OR;Multnomah;45.48474;-122.51055;37558
97266;Portland;OR;Multnomah;45.48268;-122.55838;35423
97267;Portland;OR;Clackamas;45.40744;-122.61472;31311
97301;Salem;OR;Marion;44.94948;-123.00439;57574
97302;Salem;OR;Marion;44.90191;-123.06719;40799
97303;Salem;OR;Marion;45.03036;-123.02449;40659
97304;Salem;OR;Polk;45.0078;-123.1078;34879
97305;Salem;OR;Marion;45.01573;-122.92909;45083
97306;Salem;OR;Marion;44.84585;-123.07972;34383
97317;Salem;OR;Marion;44.90242;-122.90628;25966
97321;Albany;OR;Linn;44.64994;-123.13474;30672
97322;Albany;OR;Linn;44.62524;-123.01975;36408
97330;Corvallis;OR;Benton;44.63796;-123.27814;43878
97355;Lebanon;OR;Linn;44.5315;-122.81701;34292
97401;Eugene;OR;Lane;44.06803;-123.08171;49437
97402;Eugene;OR;Lane;44.05193;-123.23022;53823
97404;Eugene;OR;Lane;44.10518;-123.13315;34244
97405;Eugene;OR;Lane;43.95528;-123.167;46933
97420;Coos Bay;OR;Coos;43.34839;-124.10825;27621
97471;Roseburg;OR;Douglas;43.22215;-123.47486;32334
97477;Springfield;OR;Lane;44.05861;-123.01126;37534
97478;Springfield;OR;Lane;44.08781;-122.84478;39373
97501;Medford;OR;Jackson;42.2856;-122.89459;44670
97502;Central Point;OR;Jackson;42.40927;-122.94718;29067
97504;Medford;OR;Jackson;42.32757;-122.80068;51089
97520;Ashland;OR;Jackson;42.15472;-122.53168;26512
97526;Grants Pass;OR;Josephine;42.51275;-123.33964;36036
97527;Grants Pass;OR;Josephine;42.37615;-123.38288;37330
97603;Klamath Falls;OR;Klamath;42.13704;-121.67766;33222
97701;Bend;OR;Deschutes;44.00065;-121.03289;43293
97702;Bend;OR;Deschutes;43.98336;-121.21083;54657
97703;Bend;OR;Deschutes;44.07281;-121.51971;34108
97756;Redmond;OR;Deschutes;44.28079;-121.19335;44914
97838;Hermiston;OR;Umatilla;45.85266;-119.28878;28512
98001;Auburn;WA;King;47.30919;-122.26426;37460
98002;Auburn;WA;King;47.3082;-122.21567;37509
98003;Federal Way;WA;King;47.30596;-122.31465;51619
98004;Bellevue;WA;King;47.61865;-122.20548;39897
98006;Bellevue;WA;King;47.55772;-122.14957;40009
98007;Bellevue;WA;King;47.61392;-122.14378;27692
98008;Bellevue;WA;King;47.60551;-122.11219;27242
98011;Bothell;WA;King;47.75736;-122.19871;28963
98012;Bothell;WA;Snohomish;47.84205;-122.19813;77041
98021;Bothell;WA;Snohomish;47.79257;-122.20846;35631
98023;Federal Way;WA;King;47.30881;-122.36198;50448
98026;Edmonds;WA;Snohomish;47.83555;-122.3316;38976
98027;Issaquah;WA;King;47.50387;-122.00176;28955
98029;Issaquah;WA;King;47.5576;-122.0091;30586
98030;Kent;WA;King;47.36817;-122.19749;38523
98031;Kent;WA;King;47.4055;-122.1943;40094
98032;Kent;WA;King;47.3922;-122.25819;40862
98033;Kirkland;WA;King;47.67616;-122.19267;40982
98034;Kirkland;WA;King;47.71612;-122.21332;52531
98036;Lynnwood;WA;Snohomish;47.81094;-122.28155;42370
98037;Lynnwood;WA;Snohomish;47.83873;-122.28463;29723
98038;Maple Valley;WA;King;47.41861;-121.95589;37324
98040;Mercer Island;WA;King;47.56611;-122.232;25307
98042;Kent;WA;King;47.36508;-122.11623;50216
98052;Redmond;WA;King;47.68148;-122.1203;80717
98056;Renton;WA;King;47.51281;-122.18923;35849
98058;Renton;WA;King;47.44082;-122.12503;42980
98059;Renton;WA;King;47.49563;-122.12474;42406
98074;Sammamish;WA;King;47.62206;-122.04437;30761
98075;Sammamish;WA;King;47.58683;-122.03796;25498
98087;Lynnwood;WA;Snohomish;47.8624;-122.2664;41796
98092;Auburn;WA;King;47.28851;-122.13123;50224
98102;Seattle;WA;King;47.63627;-122.32337;27333
98103;Seattle;WA;King;47.6732;-122.34258;52671
98105;Seattle;WA;King;47.66094;-122.28321;49767
98106;Seattle;WA;King;47.54339;-122.35366;28690
98107;Seattle;WA;King;47.66757;-122.37789;28776
98108;Seattle;WA;King;47.54113;-122.3126;25529
98109;Seattle;WA;King;47.63128;-122.34486;34328
98115;Seattle;WA;King;47.68547;-122.28234;54349
98116;Seattle;WA;King;47.57399;-122.39503;28711
98117;Seattle;WA;King;47.6882;-122.38157;35711
98118;Seattle;WA;King;47.54235;-122.26872;50500
98119;Seattle;WA;King;47.63943;-122.36932;26879
98122;Seattle;WA;King;47.60985;-122.29569;43234
98125;Seattle;WA;King;47.71706;-122.29969;44520
98133;Seattle;WA;King;47.7399;-122.34432;53249
98144;Seattle;WA;King;47.58582;-122.29205;33787
98146;Seattle;WA;King;47.50008;-122.35768;28573
98155;Seattle;WA;King;47.75609;-122.30039;36511
98168;Seattle;WA;King;47.48898;-122.30175;35528
98178;Seattle;WA;King;47.49921;-122.24735;26748
98188;Seattle;WA;King;47.44754;-122.27398;27311
98198;Seattle;WA;King;47.39469;-122.31111;40463
98201;Everett;WA;Snohomish;47.99373;-122.18563;31895
98203;Everett;WA;Snohomish;47.94236;-122.23651;35517
98204;Everett;WA;Snohomish;47.90105;-122.2586;45130
98208;Everett;WA;Snohomish;47.90072;-122.18852;60915
98223;Arlington;WA;Snohomish;48.20994;-121.95081;46497
98225;Bellingham;WA;Whatcom;48.75461;-122.50307;50216
98226;Bellingham;WA;Whatcom;48.80064;-122.42299;46782
98229;Bellingham;WA;Whatcom;48.69615;-122.40979;33298
98248;Ferndale;WA;Whatcom;48.86494;-122.62211;28498
98258;Lake Stevens;WA;Snohomish;48.03252;-122.07762;52752
98270;Marysville;WA;Snohomish;48.05952;-122.1443;55049
98271;Marysville;WA;Snohomish;48.09373;-122.23559;30838
98272;Monroe;WA;Snohomish;47.85834;-121.88457;31436
98273;Mount Vernon;WA;Skagit;48.40522;-122.36841;30001
98277;Oak Harbor;WA;Island;48.31688;-122.63152;40917
98284;Sedro Woolley;WA;Skagit;48.55211;-122.11763;27835
98290;Snohomish;WA;Snohomish;47.95141;-121.98421;39826
98292;Stanwood;WA;Snohomish;48.22455;-122.3032;27389
98296;Snohomish;WA;Snohomish;47.84266;-122.10199;27896
98311;Bremerton;WA;Kitsap;47.62829;-122.63793;28168
98312;Bremerton;WA;Kitsap;47.56435;-122.75706;36307
98335;Gig Harbor;WA;Pierce;47.29909;-122.61911;27773
98338;Graham;WA;Pierce;47.01927;-122.28347;32687
98366;Port Orchard;WA;Kitsap;47.53732;-122.58647;36965
98367;Port Orchard;WA;Kitsap;47.46141;-122.67662;31756
98370;Poulsbo;WA;Kitsap;47.75114;-122.62373;33655
98372;Puyallup;WA;Pierce;47.2064;-122.26689;26012
98373;Puyallup;WA;Pierce;47.14761;-122.32506;28883
98374;Puyallup;WA;Pierce;47.12904;-122.26156;49007
98375;Puyallup;WA;Pierce;47.10394;-122.32383;31187
98382;Sequim;WA;Clallam;48.0131;-123.07437;31052
98387;Spanaway;WA;Pierce;47.0562;-122.39111;50774
98391;Bonney Lake;WA;Pierce;47.17654;-122.17362;59240
98404;Tacoma;WA;Pierce;47.20927;-122.41139;35961
98405;Tacoma;WA;Pierce;47.24599;-122.47222;25939
98409;Tacoma;WA;Pierce;47.21084;-122.48197;27843
98444;Tacoma;WA;Pierce;47.15228;-122.44887;35754
98445;Tacoma;WA;Pierce;47.13985;-122.40965;33684
98466;Tacoma;WA;Pierce;47.22842;-122.53479;30327
98498;Lakewood;WA;Pierce;47.16001;-122.55971;29209
98499;Lakewood;WA;Pierce;47.16662;-122.50624;32464
98501;Olympia;WA;Thurston;46.9783;-122.86989;48067
98502;Olympia;WA;Thurston;47.08466;-123.02958;35398
98503;Lacey;WA;Thurston;47.02528;-122.799;41656
98512;Olympia;WA;Thurston;46.95326;-123.04259;31864
98513;Olympia;WA;Thurston;46.99074;-122.73298;38017
98516;Olympia;WA;Thurston;47.09647;-122.78265;29177
98531;Centralia;WA;Lewis;46.73646;-122.91364;27337
98532;Chehalis;WA;Lewis;46.63628;-123.03444;27135
98584;Shelton;WA;Mason;47.24608;-123.16209;40606
98597;Yelm;WA;Thurston;46.85241;-122.49212;26669
98604;Battle Ground;WA;Clark;45.80013;-122.5054;38839
98607;Camas;WA;Clark;45.64395;-122.38242;35867
98626;Kelso;WA;Cowlitz;46.15317;-122.78564;26892
98632;Longview;WA;Cowlitz;46.21223;-123.06855;50635
98642;Ridgefield;WA;Clark;45.80262;-122.7019;26816
98661;Vancouver;WA;Clark;45.63935;-122.62586;50743
98662;Vancouver;WA;Clark;45.68911;-122.57742;37723
98665;Vancouver;WA;Clark;45.68155;-122.65417;28910
98682;Vancouver;WA;Clark;45.67296;-122.48327;68305
98683;Vancouver;WA;Clark;45.6027;-122.50984;32107
98684;Vancouver;WA;Clark;45.6308;-122.51615;37298
98685;Vancouver;WA;Clark;45.71596;-122.69105;30607
98801;Wenatchee;WA;Chelan;47.43183;-120.34356;45426
98802;East Wenatchee;WA;Douglas;47.49308;-120.16493;33539
98837;Moses Lake;WA;Grant;47.14809;-119.3163;49455
98901;Yakima;WA;Yakima;46.66935;-120.33816;31366
98902;Yakima;WA;Yakima;46.59778;-120.53393;46492
98908;Yakima;WA;Yakima;46.62345;-120.70582;38060
98926;Ellensburg;WA;Kittitas;46.99054;-120.34902;34353
99163;Pullman;WA;Whitman;46.72798;-117.21654;34022
99205;Spokane;WA;Spokane;47.69657;-117.44609;43169
99206;Spokane;WA;Spokane;47.62755;-117.25448;41089
99207;Spokane;WA;Spokane;47.68941;-117.38911;32770
99208;Spokane;WA;Spokane;47.78071;-117.46135;58669
99216;Spokane;WA;Spokane;47.68142;-117.20826;28578
99223;Spokane;WA;Spokane;47.58876;-117.334;36094
99301;Pasco;WA;Franklin;46.39184;-118.93509;87044
99336;Kennewick;WA;Benton;46.21302;-119.17954;50735
99337;Kennewick;WA;Benton;46.06235;-119.09127;33287
99352;Richland;WA;Benton;46.24199;-119.29067;37430
99354;Richland;WA;Benton;46.33153;-119.30106;25559
99362;Walla Walla;WA;Walla Walla;46.08727;-118.31269;42853
99502;Anchorage;AK;Anchorage;61.16323;-149.98644;25006
99504;Anchorage;AK;Anchorage;61.19195;-149.64255;42093
99507;Anchorage;AK;Anchorage;61.13336;-149.69001;37301
99508;Anchorage;AK;Anchorage;61.20145;-149.8146;36458
99577;Eagle River;AK;Anchorage;61.1824;-149.29229;28477
99645;Palmer;AK;Matanuska-Susitna;61.60763;-148.90394;32103
99654;Wasilla;AK;Matanuska-Susitna;61.607;-149.41443;44647
99709;Fairbanks;AK;Fairbanks North Star;64.87402;-148.22458;29551
99801;Juneau;AK;Juneau;58.39785;-134.05472;29588
